version,codigo_ente,nombre,fuente_alta,inf_fuente_alta,fuente_baja,inf_fuente_baja,alta_desde,baja_desde
2019/01 situacion a  01/01/2019,09-00-000-B-P-052,"74.331.148,50",ESCRITURA,nº647 de 28/03/2007 (RM 28/05/2007),ESCRITURA,nº1635 de 05/11/2015 (RM 11/05/2016),28/05/2007,10/05/2016
2019/01 situacion a  01/01/2019,09-00-000-B-P-052,"41.575.948,92",ESCRITURA,nº1635 de 05/11/2015 (RM 11/05/2016),ESCRITURA,nº3378 de 30/11/2016 (RM 27/01/2017),11/05/2016,26/01/2017
2019/01 situacion a  01/01/2019,09-00-000-B-P-052,"49.418.422,65",ESCRITURA,nº3378 de 30/11/2016 (RM 27/01/2017),ESCRITURA,nº2029 de 12/07/2018 (RM 09/11/2018),27/01/2017,08/11/2018
2019/01 situacion a  01/01/2019,09-00-000-B-P-052,"53.918.490,78",ESCRITURA,nº2029 de 12/07/2018 (RM 09/11/2018),,,09/11/2018,
2019/01 situacion a  01/01/2019,50 -00-000-X-P-003,A. de Acreditación-FGUPM-UPC-de Proy.de Inv.Desar.e Innov.Tecn. S.L,ESCRITURA,de constitución nº 604 de 12-03-2002,,,05/06/2002,
2019/01 situacion a  01/01/2019,09-00-000-B-P-135,"3.000,00",ESCRITURA,de const. nº1969 de 10/10/2013 (RM 22/10/2013),ESCRITURA,nº101 de 18/01/2016 (RM 16/03/2016),22/10/2013,15/03/2016
2019/01 situacion a  01/01/2019,09-00-000-B-P-135,"3.226,00",ESCRITURA,nº101 de 18/01/2016 (RM 16/03/2016),,,16/03/2016,
2019/01 situacion a  01/01/2019,09-00-000-B-P-111,"1.977.000,00",ESCRITURA,nº 1311 de 15/04/2008 (RM 02/06/2008),,,02/06/2008,
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,"1.502.530,26",ESCRITURA,nº2609 de 07/10/1983 (RM 08/05/1984),ESCRITURA,nº74 de 22/01/1993 (RM 03/06/1993),08/05/1984,02/06/1993
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,"15.025.302,61",ESCRITURA,nº74 de 22/01/1993 (RM 03/06/1993),ESCRITURA,nº349 de 23/02/1993 (RM 30/06/1993),03/06/1993,29/06/1993
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,"96.462.442,75",ESCRITURA,nº349 de 23/02/1993 (RM 30/06/1993),ESCRITURA,nº248 de 26/01/1995 (RM 23/02/1995),30/06/1993,22/02/1995
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,"129.247.653,05",ESCRITURA,nº 248 de 26/01/1995 (RM 23/02/1995),ESCRITURA,nº4091 de 22/12/1995 (RM 09/05/1996),23/02/1995,08/05/1996
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,"146.656.148,68",ESCRITURA,nº4091 de 22/12/1995 (RM 09/05/1996),ESCRITURA,nº4452 de 30/12/1997 (RM 03/02/1998),09/05/1996,02/02/1998
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,"146.646.148,68",ESCRITURA,nº 4452 de 30/12/1997 (RM 03/02/1998),ESCRITURA,nº4404 de 28/12/1998 (RM 23/02/1999),03/02/1998,22/02/1999
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,"148.014.412,27",ESCRITURA,nº4404 de 28/12/1998 (RM 23/02/1999),ACTA,de la Junta General de 04/12/2001 (RM 21/03/2002),23/02/1999,20/03/2002
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,"148.014.398,95",ACTA,de la Junta General de 04/12/2001 (RM 21/03/2002),ESCRITURA,nº 1046 de 07/11/2014 (RM 02/03/2015),21/03/2002,01/03/2015
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,"25.010.315,00",ESCRITURA,nº 1046 de 07/11/2014 (RM 02/03/2015),,,02/03/2015,
2019/01 situacion a  01/01/2019,09-00-000-B-P-106,"3.006,00",ESCRITURA,nº 2660 de 29/07/2003 (RM 07/01/2004),,,07/01/2004,
2019/01 situacion a  01/01/2019,09-00-000-B-P-118,"3.984.013,00",ESCRITURA,ampl. capital nº529 de 03/06/2013 (RM 01/08/2013),ESCRITURA,nº130 de 24/02/2015 (RM 27/05/2015),01/08/2013,26/05/2015
2019/01 situacion a  01/01/2019,09-00-000-B-P-118,"5.630.302,00",ESCRITURA,nº130 de 24/02/2015 (RM 27/05/2015),ESCRITURA,nº1551 de 27/10/2015 (RM 12/11/2015),27/05/2015,11/11/2015
2019/01 situacion a  01/01/2019,09-00-000-B-P-118,"6.434.302,00",ESCRITURA,nº1551 de 27/10/2015 (RM 12/11/2015),ESCRITURA,nº 152 de 27/01/2017 (RM 10/03/2017),12/11/2015,09/03/2017
2019/01 situacion a  01/01/2019,09-00-000-B-P-118,"3.441.063,58",ESCRITURA,nº 152 de 27/01/2017 (RM 10/03/2017),,,10/03/2017,
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,"60.101,21",ESCRITURA,nº1045 de 19/06/1986 (RM 21/03/1988),ESCRITURA,nº2462 de 06/06/1991 (RM 21/01/1992),21/03/1988,20/01/1992
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,"486.819,80",ESCRITURA,nº2462 de 06/06/1991 (RM 21/01/1992),ESCRITURA,nº801 de 12/04/1994 (29/09/1994),21/01/1992,28/09/1994
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,"1.087.831,91",ESCRITURA,nº801 de 12/04/1994 (29/09/1994),ESCRITURA,nº1726 de 20/07/1995 (RM 21/08/1995),29/09/1994,20/08/1995
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,"1.388.337,96",ESCRITURA,nº1726 de 20/07/1995 (RM 21/08/1995),ESCRITURA,nº950 de 15/05/1997 (RM 19/11/1997),21/08/1995,18/11/1997
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,"239.924,03",ESCRITURA,nº950 de 15/05/1997 (RM 19/11/1997),ESCRITURA,nº135 de 16/01/1998 (RM 25/05/1998),19/11/1997,24/05/1998
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,"208.606,01",ESCRITURA,nº135 de 16/01/1998 (RM 25/05/1998),ESCRITURA,nº2923 de 30/11/1999 (RM 15/02/2001),25/05/1998,14/02/2001
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,"509.112,06",ESCRITURA,nº2923 de 30/11/1999 (RM 15/02/2001),,,15/02/2001,
2019/01 situacion a  01/01/2019,09-00-000-B-P-089,"60.102,00",ESCRITURA,nº4500 DE 23/12/1999 (RM 15/03/2000),,,15/03/2000,
2019/01 situacion a  01/01/2019,09-00-000-B-P-021,"120.200,00",ESCRITURA,de 15/09/1995 (RM 07/02/1996),,,07/02/1996,
2019/01 situacion a  01/01/2019,09-00-000-B-P-056,"60.200,00",ESCRITURA,nº544 de 10/02/2006 (RM 18/04/2006),,,18/04/2006,
2019/01 situacion a  01/01/2019,09-00-000-B-P-087,"3.005,06",ESCRITURA,nº 3697 de 24/11/1998 (RM 07/04/1999),ESCRITURA,nº178 de 28/12/2000 (RM 28/03/2001),07/04/1999,27/03/2001
2019/01 situacion a  01/01/2019,09-00-000-B-P-087,"309.521,23",ESCRITURA,nº178 de 28/12/2000 (RM 28/03/2001),ESCRITURA,nº2651 de 11/10/2016 (RM 13/12/2016),28/03/2001,12/12/2016
2019/01 situacion a  01/01/2019,09-00-000-B-P-087,"224.797,50",ESCRITURA,nº2651 de 11/10/2016 (RM 13/12/2016),,,13/12/2016,
2019/01 situacion a  01/01/2019,09-00-000-B-P-136,"3.000,00",ESCRITURA,de const. nº127 de 26/01/2012 (RM 13/02/2012),,,13/02/2012,
2019/01 situacion a  01/01/2019,09-00-000-X-P-081,"3.000,00",ESCRITURA,nº487 de 17/02/2015 (RM 06/03/2015),ESCRITURA,nº2939 de 30/07/2015 (RM 17/09/2015),17/02/2015,16/09/2015
2019/01 situacion a  01/01/2019,09-00-000-X-P-081,"403.000,00",ESCRITURA,nº2939 de 30/07/2015 (RM 17/09/2015),ESCRITURA,nº3276 de 22/09/2015 (RM 13/10/2015),17/09/2015,12/10/2015
2019/01 situacion a  01/01/2019,09-00-000-X-P-081,"503.000,00",ESCRITURA,nº3276 de 22/09/2015 (RM 13/10/2015),ESCRITURA,nº3032 de 10/10/2016 (RM 10/11/2016),13/10/2015,09/11/2016
2019/01 situacion a  01/01/2019,09-00-000-X-P-081,"689.363,00",ESCRITURA,nº3032 de 10/10/2016 (RM 10/11/2016),ESCRITURA,nº672 de 21/02/2017 (RM 09/03/2017),10/11/2016,08/03/2017
2019/01 situacion a  01/01/2019,09-00-000-X-P-081,"812.090,00",ESCRITURA,nº672 de 21/02/2017 (RM 09/03/2017),ESCRITURA,nº881 de 05/03/2018 (RM 06/04/2018),09/03/2017,05/04/2018
2019/01 situacion a  01/01/2019,09-00-000-X-P-081,"821.180,00",ESCRITURA,nº881 de 05/03/2018 (RM 06/04/2018),,,06/04/2018,
2019/01 situacion a  01/01/2019,09-00-000-X-P-080,"60.102,00",ESCRITURA,nº1367 de 26/05/2000 (RM 27/06/2000),ESCRITURA,nº3475 de 11/12/2001 (RM 07/02/2002),27/06/2000,06/02/2002
2019/01 situacion a  01/01/2019,09-00-000-X-P-080,"205.548,84",ESCRITURA,nº3475 de 11/12/2001 (RM 07/02/2002),ESCRITURA,nº684 de 26/03/2015 (RM 10/04/2015),07/02/2002,09/04/2015
2019/01 situacion a  01/01/2019,09-00-000-X-P-080,"60.000,00",ESCRITURA,nº684 de 26/03/2015 (RM 10/04/2015),,,10/04/2015,
2019/01 situacion a  01/01/2019,09-00-000-B-P-109,"3.170.000,00",ESCRITURA,nº 627 de 18/02/2010 (RM 23/03/2010),,,23/03/2010,
2019/01 situacion a  01/01/2019,09-00-000-B-P-130,"300.000,00",ESCRITURA,nº913 de 605/2016 (RM 30/06/2016),,,30/06/2016,
2019/01 situacion a  01/01/2019,09-00-000-B-P-108,"300.000,00",ESCRITURA,nº425 de 26/02/2010 (RM 25/03/2010),,,25/03/2010,
2019/01 situacion a  01/01/2019,09-00-000-B-P-048,"300.000,00",ESCRITURA,nº5022 de 21/12/2007 (RM 21/02/2008),,,21/02/2008,
2019/01 situacion a  01/01/2019,09-00-000-B-P-006,"721.214,53",ESCRITURA,nº316 de 03/03/1988 (RM 15/04/1988),ESCRITURA,nº1694 de 26/04/1989 (RM 04/12/1989),15/04/1988,03/12/1989
2019/01 situacion a  01/01/2019,09-00-000-B-P-006,"721.214,53",ESCRITURA,nº1694 de 26/04/1989 (RM 04/12/1989),ESCRITURA,nº755 de 14/06/1991 (RM 12/08/1991),04/12/1989,11/08/1991
2019/01 situacion a  01/01/2019,09-00-000-B-P-006,"1.280.155,78",ESCRITURA,nº755 de 14/06/1991 (RM 12/08/1991),ESCRITURA,nº173 de 15/02/1995 (RM 11/05/1995),12/08/1991,10/05/1995
2019/01 situacion a  01/01/2019,09-00-000-B-P-006,"1.382.327,84",ESCRITURA,nº173 de 15/02/1995 (RM 11/05/1995),ESCRITURA,nº1067 de 28/09/1999 (RM 25/11/1999),11/05/1995,24/11/1999
2019/01 situacion a  01/01/2019,09-00-000-B-P-006,"1.682.833,89",ESCRITURA,nº1067 de 28/09/1999 (RM 25/11/1999),ESCRITURA,nº871 de 25/06/2002 (RM 29/08/2002),25/11/1999,28/08/2002
2019/01 situacion a  01/01/2019,09-00-000-B-P-006,"3.125.200,00",ESCRITURA,nº871 de 25/06/2002 (RM 29/08/2002),ESCRITURA,nº3273 de 12/12/2003 (RM 13/01/2004),29/08/2002,12/01/2004
2019/01 situacion a  01/01/2019,09-00-000-B-P-006,"2.745.600,00",ESCRITURA,nº3273 de 12/12/2003 (RM 13/01/2004),,,13/01/2004,
2019/01 situacion a  01/01/2019,09-00-000-B-P-066,"60.101,21",ESCRITURA,nº 3539 de 09/11/2000 (RM 20/02/2001),ESCRITURA,nº2004 de 10/10/1990 (RM 11/04/1991),04/07/1990,10/04/1991
2019/01 situacion a  01/01/2019,09-00-000-B-P-066,"135.227,72",ESCRITURA,nº2004 de 10/10/1990 (RM 11/04/1991),,,11/04/1991,
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,Consorcio para la presencia y promoción del Alberguismo juvenil (REAJ),OTROS,Convenio de Colaboración de 26/06/2000 BOE 18/3/01,,,26/06/2000,
2019/01 situacion a  01/01/2019,09-00-000-X-P-077,"60.101,21",ESCRITURA,nº 2678 de 08/11/1991 (R.M. 14/01/1992),ESCRITURA,nº 4677 de 23/11/1995 (RM 13/12/1995),14/01/1992,12/12/1995
2019/01 situacion a  01/01/2019,09-00-000-X-P-077,"150.253,03",ESCRITURA,nº 4677 de 23/11/1995 (RM 13/12/1995),ESCRITURA,nº 2544 de 03/11/2003 (RM 21/11/2003),13/12/1995,20/11/2003
2019/01 situacion a  01/01/2019,09-00-000-X-P-077,"770.000,00",ESCRITURA,nº 2544 de 03/11/2003 (RM 21/11/2003),ESCRITURA,nº 1297 de 17/06/2004 (RM 12/07/2004),21/11/2003,11/07/2004
2019/01 situacion a  01/01/2019,09-00-000-X-P-077,"1.700.000,00",ESCRITURA,nº 1297 de 17/06/2004 (RM 12/07/2004),ESCRITURA,nº 1655 de 07/07/2005 (RM 17/08/2006),12/07/2004,16/08/2006
2019/01 situacion a  01/01/2019,09-00-000-X-P-077,"3.513.000,00",ESCRITURA,nº 1655 de 07/07/2005 (RM 17/08/2006),,,17/08/2006,
2019/01 situacion a  01/01/2019,09-00-000-B-P-129,"0,00",ESCRITURA,nº 124 de 16/01/2008 (RM 25/03/2008),,,25/03/2008,
2019/01 situacion a  01/01/2019,09-00-000-B-P-131,"300.000,00",ESCRITURA,nº1733 de const. de 22/09/2011 (RM 13/10/2011),ESCRITURA,nº476 de 14/03/2014 (RM 31/03/2014),13/10/2011,30/03/2014
2019/01 situacion a  01/01/2019,09-00-000-B-P-131,"600.000,00",ESCRITURA,nº476 de 14/03/2014 (RM 31/03/2014),ESCRITURA,nº1033 de 06/04/2017 (RM 24/04/2017),31/03/2014,23/04/2017
2019/01 situacion a  01/01/2019,09-00-000-B-P-131,"700.000,00",ESCRITURA,nº1033 de 06/04/2017 (RM 24/04/2017),,,24/04/2017,
2019/01 situacion a  01/01/2019,09-00-000-B-P-140,"375.114.381,40",ESCRITURA,"compra-venta acciones nº 1597, de 28/12/2016",ESCRITURA,nº415 de 03/02/2017 (RM 22/02/2017),28/12/2016,21/02/2017
2019/01 situacion a  01/01/2019,09-00-000-B-P-140,"380.114.784,60",ESCRITURA,nº415 de 03/02/2017 (RM 22/02/2017),ESCRITURA,nº1355 de 06/04/2017 (RM 04/05/2017),22/02/2017,03/05/2017
2019/01 situacion a  01/01/2019,09-00-000-B-P-140,"388.114.828,71",ESCRITURA,nº1355 de 06/04/2017 (RM 04/05/2017),ESCRITURA,nº2239 de 19/06/2017 (RM 04/07/2017),04/05/2017,03/07/2017
2019/01 situacion a  01/01/2019,09-00-000-B-P-140,"393.407.322,27",ESCRITURA,nº2239 de 19/06/2017 (RM 04/07/2017),ESCRITURA,nº3597 de 19/10/2017 (RM 12/12/2017),04/07/2017,11/12/2017
2019/01 situacion a  01/01/2019,09-00-000-B-P-140,"406.649.376,10",ESCRITURA,nº3597 de 19/10/2017 (RM 12/12/2017),ESCRITURA,nº1942 de 20/04/2018 (RM 21/06/2018),12/12/2017,20/06/2018
2019/01 situacion a  01/01/2019,09-00-000-B-P-140,"414.649.420,21",ESCRITURA,nº1942 de 20/04/2018 (RM 21/06/2018),ESCRITURA,nº3602 de 31/07/2018 (RM 15/10/2018),21/06/2018,14/10/2018
2019/01 situacion a  01/01/2019,09-00-000-B-P-140,"325.241.369,58",ESCRITURA,nº3602 de 31/07/2018 (RM 15/10/2018),ESCRITURA,nº4821 de 24/10/2018 (RM 14/11/2018),15/10/2018,13/11/2018
2019/01 situacion a  01/01/2019,09-00-000-B-P-140,"341.129.669,94",ESCRITURA,nº4821 de 24/10/2018 (RM 14/11/2018),,,14/11/2018,
2019/01 situacion a  01/01/2019,50 -00-004-N-N-000,Federación de Organismos o Entid. de Radio y Telev. Autonóm. (FORTA),ACTA,Fundacional de 05/04/1989,,,05/04/1989,
2019/01 situacion a  01/01/2019,09-00-000-X-P-074,"60.101,21",ESCRITURA,nº2985 de 13/12/1991 (RM 15/04/1992),ESCRITURA,nº837 de 28/02/1994,15/04/1992,15/05/1994
2019/01 situacion a  01/01/2019,09-00-000-X-P-074,"269.854,43",ESCRITURA,nº837 de 28/02/1994 (RM 16/05/1994),ESCRITURA,nº3291 de 25/07/1995 (RM 11/10/1995),16/05/1994,10/10/1995
2019/01 situacion a  01/01/2019,09-00-000-X-P-074,"420.708,47",ESCRITURA,nº3291 de 25/07/1995 (RM 11/10/1995),ESCRITURA,nº731 de 16/02/1996 (RM 19/04/1996),11/10/1995,18/04/1996
2019/01 situacion a  01/01/2019,09-00-000-X-P-074,"601.012,10",ESCRITURA,nº731 de 16/02/1996 (BORME 19/04/1996),,,19/04/1996,
2019/01 situacion a  01/01/2019,50 -00-002-C-C-000,Consorcio Comunidad de Trabajo de los Pirineos,RESOLUCION,10/11/2005. Convenio de Cooperación,,,10/11/2005,
2019/01 situacion a  01/01/2019,09-00-000-B-P-127,"3.300,00",ESCRITURA,nº1945 de 13/07/2010 (RM 21/10/2010),,,21/10/2010,
2019/01 situacion a  01/01/2019,09-00-000-X-P-087,"3.010,00",ESCRITURA,nº208 de 29/01/2014 de compraventa de acciones,,,29/01/2014,
2019/01 situacion a  01/01/2019,09-00-000-B-P-083,"3.500,00",ESCRITURA,nº 3256 de 02/07/2003 (RM 29/07/2003),,,29/07/2003,
2019/01 situacion a  01/01/2019,50 -00-005-H-H-000,F. Privada Triptólemos para el Desarrollo Agroalimentario,ESCRITURA,nº 373 de 12/02/2002,,,13/04/2005,
2019/01 situacion a  01/01/2019,09-00-000-B-P-137,"60.000,00",ESCRITURA,de const. nº128 de 26/01/2012 (RM 16/02/2012),,,16/02/2012,
2019/01 situacion a  01/01/2019,09-00-000-F-P-072,"60.000,00",ESCRITURA,nº2422 de 19/06/2003 (RM 27/07/2004),,,27/07/2004,
2019/01 situacion a  01/01/2019,09-00-000-F-P-069,"121.726,54",ESCRITURA,reducc. C.S. nº1525 de 18/09/2012 (RM 28/12/2012),,,28/12/2012,
2019/01 situacion a  01/01/2019,09-00-000-X-P-083,"10.000,00",ESCRITURA,de const. nº2857 de 21/09/2010 (RM 10/11/2010),,,10/11/2010,
2019/01 situacion a  01/01/2019,09-00-000-B-P-134,"84.717,50",ESCRITURA,nº2651 de 11/10/2016 (RM 13/12/2016),,,13/12/2016,
2019/01 situacion a  01/01/2019,50 -00-016-C-C-000,Agrupación Europea de Cooperación Territorial Pirineos Mediterráneo,CONVENIO,de creación de la Agrupación Europea de Cooperació,,,18/06/2009,
2019/01 situacion a  01/01/2019,50 -00-017-C-C-000,Consorcio Campus Iberus,CONVENIO,de 06/16/2011,,,06/06/2011,
2019/01 situacion a  01/01/2019,09-00-000-B-P-067,"600.000,00",ESCRITURA,nº1101 de 17/05/2006 (RM 08/06/2007),,,08/06/2007,
2019/01 situacion a  01/01/2019,09-00-000-X-P-075,"3.005,06",ESCRITURA,de const. nº 3086 de 13/07/1994 (RM 04/08/1994),ESCRITURA,nº497 de 04/03/2002 (RM 05/06/2002),04/08/1994,04/06/2002
2019/01 situacion a  01/01/2019,09-00-000-X-P-075,"60.102,00",ESCRITURA,nº497 de 04/03/2002 (RM 05/06/2002),,,05/06/2002,
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"60.101,21",ESCRITURA,nº3589 de 08/10/1992 (RM 04/12/1992),ESCRITURA,nº3648 de 26/11/1993 (RM 19/01/1994),04/12/1992,18/01/1994
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"2.355.967,45",ESCRITURA,nº3648 de 26/11/1993 (RM 19/01/1994),ESCRITURA,nº612 de 29/03/1995 (RM 12/05/1995),19/01/1994,11/05/1995
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"3.690.214,32",ESCRITURA,nº612 de 29/03/1995 (RM 12/05/1995),ESCRITURA,nº1807 de 07/06/2001 (RM 05/07/2001),12/05/1995,04/07/2001
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"3.690.140,00",ESCRITURA,nº1807 de 07/06/2001 (RM 05/07/2001),ESCRITURA,nº3817 de 27/12/2007 (RM 04/02/2008),05/07/2001,03/02/2008
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"24.688.940,00",ESCRITURA,nº3817 de 27/12/2007 (RM 04/02/2008),ESCRITURA,nº1523 de 11/12/2008 (RM 06/02/2009),04/02/2008,05/02/2009
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"92.683.300,00",ESCRITURA,nº1523 de 11/12/2008 (RM 06/02/2009),ESCRITURA,nº199 de 18/09/2009 (RM 10/12/2009),06/02/2009,09/12/2009
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"107.978.040,00",ESCRITURA,nº199 de 18/09/2009 (RM 10/12/2009),ESCRITURA,nº1367 de 10/11/2010 (RM 14/12/2010),10/12/2009,13/12/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"114.025.940,00",ESCRITURA,nº1367 de 10/11/2010 (RM 14/12/2010),ESCRITURA,nº1485 de 23/12/2011 (RM 29/12/2012),14/12/2010,28/02/2012
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"118.025.761,98",ESCRITURA,nº1485 de 23/12/2011 (RM 29/02/2012),ESCRITURA,nº7 de 03/01/2013 (RM 31/01/2013),29/02/2012,30/01/2013
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"122.025.583,96",ESCRITURA,nº7 de 03/01/2013 (RM 31/01/2013),ESCRITURA,nº1369 de 16/12/2013 (RM 21/03/2014),31/01/2013,20/03/2014
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"126.025.405,94",ESCRITURA,nº1369 de 16/12/2013 (RM 21/03/2014),ESCRITURA,nº2321 de 23/12/2014 (RM 27/01/2015),21/03/2014,26/01/2015
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"130.025.227,92",ESCRITURA,nº2321 de 23/12/2014 (RM 27/01/2015),ESCRITURA,nº178 de 27/01/2016 (RM 01/03/2016),27/01/2015,29/02/2016
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"134.205.049,90",ESCRITURA,nº178 de 27/01/2016 (RM 01/03/2016),,,01/03/2016,
2019/01 situacion a  01/01/2019,50 -00-012-H-H-000,Fundación Consejo España-China,ESCRITURA,"de constitución nº 921, 12/05/2004",,,12/05/2004,
2019/01 situacion a  01/01/2019,50 -00-001-H-H-000,Fundación Univespaña,ESCRITURA,de 23/10/1999 (O. 30/12/99 BOE 1/02/2000),,,30/12/1999,
2019/01 situacion a  01/01/2019,50 -00-018-C-C-000,Consorci de l'Institut Ramon Llull,PROTOCOLO,"de 24/11/15 (Junta 15/12/2016, Estatuts DOGC 3/8)",,,01/08/2017,
2019/01 situacion a  01/01/2019,09-00-000-X-P-079,"180.303,63",ESCRITURA,nº2809 de 30/07/1998 (RM 18/11/1998),ESCRITURA,nº1995 de 13/05/2008 (RM 27/05/2008),18/11/1998,26/05/2008
2019/01 situacion a  01/01/2019,09-00-000-X-P-079,"1.180.327,66",ESCRITURA,nº1995 de 13/05/2008 (RM 27/05/2008),,,27/05/2008,
2019/01 situacion a  01/01/2019,09-00-000-X-P-082,"4.000,00",ESCRITURA,nº 1627 de 01/07/2005 (RM 22/07/2005),,,22/07/2005,
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,"126.212,60",ESCRITURA,nº2614 de 28/10/1987 (RM 14/12/1987),ESCRITURA,nº 168 de 12/02/1990 (RM 24/04/1990),28/10/1987,23/04/1990
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,"185.532,44",ESCRITURA,nº 168 de 12/02/1990 (RM 24/04/1990),ESCRITURA,nº 1798 de 14/11/1991 (RM 03/12/1991),24/04/1990,02/12/1991
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,"2.601.601,10",ESCRITURA,nº 1798 de 14/11/1991 (RM 03/12/1991),ESCRITURA,nº 2088 de 24/12/1991 (RM 30/01/1992),03/12/1991,29/01/1992
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,"5.005.649,51",ESCRITURA,nº 2088 de 24/12/1991 (RM 30/01/1992),ESCRITURA,nº 117 de 31/01/1996 (RM 25/03/1996),30/01/1992,24/03/1996
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,"6.928.888,25",ESCRITURA,nº 117 de 31/01/1996 (RM 25/03/1996),,,25/03/1996,
2019/01 situacion a  01/01/2019,09-00-000-B-P-133,"60.000,00",ESCRITURA,nº531 de 27/05/2014 (RM 09/10/2014),ESCRITURA,nº261 de 09/03/2018 (RM 03/08/2018),09/10/2014,02/08/2018
2019/01 situacion a  01/01/2019,09-00-000-B-P-133,"60.000,00",ESCRITURA,nº261 de 09/03/2018 (RM 03/08/2018),ESCRITURA,,03/08/2018,
2019/01 situacion a  01/01/2019,09-00-000-X-P-072,"745.255,00",ESCRITURA,nº 1485 de 09/03/1994 (RM 29/06/1994),ESCRITURA,nº563 12/04/95 (RM 12/04/1995),29/06/1994,12/04/1995
2019/01 situacion a  01/01/2019,09-00-000-X-P-072,"829.396,70",ESCRITURA,nº563 12/04/95 (RM 12/04/1995),ESCRITURA,nº 475 de 28/03/1996 (RM 03/06/1996),13/04/1995,03/06/1996
2019/01 situacion a  01/01/2019,09-00-000-X-P-072,"901.518,15",ESCRITURA,nº 475 de 28/03/1996 (RM 03/06/1996),ESCRITURA,nº 384 de 20/03/2015 (RM 29/04/2015),04/06/1996,28/04/2015
2019/01 situacion a  01/01/2019,09-00-000-X-P-072,"661.515,00",ESCRITURA,nº 384 de 20/03/2015 (RM 29/04/2015),,,29/04/2015,
2019/01 situacion a  01/01/2019,09-00-000-B-P-033,"1.502.530,26",ESCRITURA,nº 4281 de 04/12/1998 (RM 19/01/1999),ESCRITURA,nº 4572 de 30/12/1998 (RM 23/02/1999),19/01/1999,22/02/1999
2019/01 situacion a  01/01/2019,09-00-000-B-P-033,"98.445.782,70",ESCRITURA,nº 4572 de 30/12/1998 (RM 23/02/1999),ESCRITURA,nº 1785 de 29/05/2002 (RM 28/06/2002),23/02/1999,27/06/2002
2019/01 situacion a  01/01/2019,09-00-000-B-P-033,"10.937.359,58",ESCRITURA,nº 1785 de 29/05/2002 (RM 28/06/2002),ESCRITURA,nº 2725 de 10/12/2009 (RM 21/01/2010),28/06/2002,20/01/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-033,"3.132.026,47",ESCRITURA,nº 2725 de 10/12/2009 (RM 21/01/2010),ESCRITURA,nº987 de 14/12/2012 (RM 25/02/2013),21/01/2010,24/02/2013
2019/01 situacion a  01/01/2019,09-00-000-B-P-033,"950.639,13",ESCRITURA,nº987 de 14/12/2012 (RM 25/02/2013),ESCRITURA,nº1984 de 18/10/2017 RM (12/12/2017),25/02/2013,11/12/2017
2019/01 situacion a  01/01/2019,09-00-000-B-P-033,"500.759,13",ESCRITURA,nº1984 de 18/10/2017 RM (12/12/2017),,,12/12/2017,
2019/01 situacion a  01/01/2019,09-00-000-B-P-113,"1.050.000,00",ESCRITURA,nº514 de 13/02/2006 (RM 24/03/2006),ESCRITURA,nº3748 de 17/11/2009 (RM 29/06/2010),24/03/2006,28/06/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-113,"700.000,00",ESCRITURA,nº3748 de 17/11/2009 (RM 29/06/2010),,,29/06/2010,
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,SIGMA Gestión Universitaria A.I.E.,ESCRITURA,nº 3064 de 18/09/1996,,,19/02/1997,
